date,pm10,no,no2,nox,ozone,pm25
2025-04-05,21.59375,3.1069216666666666,7.840256666666666,12.604135833333332,77.22181125,9.851666666666667
2025-04-06,14.143749999999999,2.7358279166666666,6.188275833333333,10.383150833333334,77.77478583333333,6.271625
2025-04-07,13.688541666666666,5.4396683333333335,15.045064166666668,23.385772083333336,63.66629666666666,5.816624999999999
2025-04-08,15.239583333333334,5.055552916666667,17.509513333333334,25.261254166666664,64.77634045454546,9.132416666666666
2025-04-09,11.378124999999999,2.2330183333333333,15.150085833333334,18.574,67.01394458333333,7.381166666666666
2025-04-10,15.170833333333334,1.967115,10.07948625,13.095687083333333,71.95468791666667,9.225624999999999
2025-04-11,27.796875,3.9278704347826086,26.542471739130434,32.56512217391304,78.38250541666666,13.820791666666667
2025-04-12,34.952083333333334,2.8818254166666666,20.841315833333333,25.26005041666667,74.03700625,21.361166666666666
2025-04-13,7.061458333333333,0.8868550000000001,5.684699166666667,7.044522499999999,84.42365458333333,3.890541666666667
2025-04-14,11.74375,1.5289466666666665,7.6287025,9.97305375,74.57543041666666,4.501791666666667
2025-04-15,14.791666666666666,4.721948333333334,15.79886375,23.03908416666667,64.2456025,10.78525
2025-04-16,8.328125,2.4015691304347824,7.884937826086956,11.567291304347828,68.5585325,5.351791666666667
2025-04-17,4.847916666666666,2.268256666666667,13.151915,16.62986125,61.77523208333333,2.4764583333333334
2025-04-18,13.319791666666667,2.885470833333333,13.968754583333334,18.393077916666666,62.62063333333333,7.465666666666667
2025-04-19,9.291666666666666,3.1949516666666664,6.381999583333333,11.280855833333334,80.42948249999999,4.692375
2025-04-20,8.160416666666666,2.0352433333333333,5.978205,9.098869166666667,76.79772416666667,4.163833333333334
2025-04-21,14.335416666666667,3.1516858333333335,12.443877916666667,17.276395833333332,48.54956041666667,8.725458333333334
2025-04-22,7.795833333333333,3.3056245833333335,10.953615416666667,16.022167083333333,63.27893541666666,4.297416666666667
2025-04-23,16.932291666666668,4.427135,12.5753475,19.363524583333334,64.82837416666666,11.088916666666668
2025-04-24,7.95,3.6366758333333333,11.056665416666666,16.632823333333334,66.65776708333333,5.1611666666666665
2025-04-25,12.53125,4.038265,9.99314625,16.185064999999998,60.94992666666667,7.389
2025-04-26,21.465625,2.1064362500000002,11.372237916666668,14.60206125,62.10923416666666,16.364958333333334
2025-04-27,10.542708333333334,1.0350754166666667,7.238446666666667,8.825540833333333,65.31898458333333,7.549083333333333
2025-04-28,9.153125000000001,3.759804583333333,13.437755416666667,19.20270916666667,56.98347291666667,4.794791666666667
2025-04-29,19.698958333333334,5.124737916666667,18.469797500000002,26.327618333333334,62.575590416666664,11.126166666666668
2025-04-30,29.084374999999998,3.7102295833333336,23.587261666666667,29.27620041666667,82.44666375,19.7455
2025-05-01,24.48229166666667,2.322651666666667,19.047757083333334,22.609104583333334,92.59562999999999,15.49725
2025-05-02,7.229166666666667,3.758754347826087,10.888692173913043,16.65203347826087,64.20957041666666,3.501416666666666
2025-05-03,11.528125000000001,0.7363725,3.9550466666666666,5.084135416666666,75.17829666666667,4.9155
2025-05-04,9.501041666666667,0.5978341666666667,3.2465212500000002,4.163185833333333,71.12730333333333,3.9917916666666664
2025-05-05,11.549999999999999,1.5149362499999999,5.678211666666667,8.001079583333334,65.53795833333334,5.2712916666666665
2025-05-06,8.822916666666666,3.9743591666666664,11.933024583333333,18.026955416666667,58.45253041666667,4.7917499999999995
2025-05-07,7.4468749999999995,3.7969166666666667,9.516805833333335,15.33866375,69.55430416666667,3.802208333333333
2025-05-08,9.367708333333333,3.2369913636363634,13.694228636363636,18.65754409090909,60.883402499999995,6.1125
2025-05-09,13.836458333333333,3.135392083333333,13.237854166666667,18.0453875,62.419675833333336,7.3929583333333335
2025-05-10,14.895833333333334,1.9572883333333333,9.991024166666667,12.992157083333334,87.20308291666667,7.3851249999999995
2025-05-11,16.176041666666666,1.946015,7.929385833333334,10.913233333333332,86.360455,10.050166666666668
2025-05-12,20.832291666666666,3.4251675,10.79814625,16.049995416666665,72.75643166666667,12.312375000000001
2025-05-13,15.327083333333334,2.0840645833333333,8.376131666666668,11.57165125,73.23664791666667,9.556708333333333
2025-05-14,17.603125000000002,0.7360558333333334,5.100045833333334,6.2286487500000005,89.03801874999999,9.336666666666668
2025-05-15,24.163541666666664,0.459845,3.6848733333333334,4.389959166666666,85.25935291666667,11.0535
2025-05-16,19.244791666666668,0.5744970833333333,3.9637629166666666,4.844645,87.32365666666668,9.965708333333334
2025-05-17,19.7625,0.3829466666666667,2.8214291666666664,3.4086020833333333,92.20757833333333,10.277125
2025-05-18,19.834374999999998,0.34710291666666665,2.4369720833333335,2.9691887500000003,90.05111208333334,10.061958333333333
2025-05-19,16.14166666666667,1.6934075,5.690997916666666,8.28752125,84.13400166666666,9.809375000000001
2025-05-20,16.805208333333333,3.3988525000000003,13.69911375,18.910614583333334,71.21115083333333,9.967666666666666
2025-05-21,18.567708333333332,1.31823875,5.722167916666667,7.743436666666667,76.40135625,8.586958333333333
2025-05-22,11.522916666666667,1.4214304166666667,5.490633333333332,7.67012875,69.37690791666667,4.689541666666667
2025-05-23,12.634375,3.3074887499999996,11.004950833333332,16.076363750000002,56.833101666666664,5.107083333333333
2025-05-24,5.746875,1.0771425000000001,3.821074583333333,5.47267,46.494267916666665,3.4531666666666667
2025-05-25,7.286458333333333,0.7183212499999999,2.53431625,3.6357241666666664,67.90438583333334,2.65625
2025-05-26,5.659375,0.82207375,2.715264583333333,3.9757579166666672,69.41709999999999,2.5393333333333334
2025-05-27,4.486458333333333,1.8546474999999998,5.544635416666666,8.388389583333334,64.48675125,2.2455000000000003
2025-05-28,6.395833333333333,2.17171,6.718386249999999,10.048295833333333,66.14429041666666,2.9324583333333334
2025-05-29,4.253125,1.5462573913043476,4.358422608695652,6.729318695652173,42.096105,2.397875
2025-05-30,4.338541666666667,1.6244833333333333,5.027388333333334,7.518228333333333,55.436805,1.80425
2025-05-31,6.133333333333333,1.1406104166666666,3.3022833333333335,5.051193333333333,72.60467666666666,3.1671666666666667
2025-06-01,8.036458333333334,0.9792350000000001,2.7714683333333334,4.27293875,68.20997791666666,4.046833333333333
2025-06-02,8.071875,2.3163804166666666,5.2845625,8.836295416666667,65.431935,3.7864166666666663
2025-06-03,8.595833333333333,1.4420179166666667,3.5941325,5.805194583333333,69.01865208333334,4.033083333333333
2025-06-04,9.3375,1.7924833333333332,4.271857916666667,7.0202929166666665,70.02412583333333,4.431
2025-06-05,4.938541666666667,2.630738260869565,8.389217826086957,12.422957826086956,48.550254583333334,2.51375
2025-06-06,6.3500000000000005,2.29255375,6.371541666666666,9.886740833333333,57.49625583333333,2.739875
2025-06-07,4.444791666666666,2.3453225,7.28539,10.881500833333334,53.68918125,2.126625
2025-06-08,6.072916666666667,1.4275641666666667,4.765567916666666,6.954469583333334,55.297521249999996,3.2468333333333335
2025-06-09,25.913541666666664,1.9243295833333331,5.6656804166666666,8.616276666666666,66.52957083333334,22.112916666666667
2025-06-10,6.970833333333334,3.44160625,9.735475416666667,15.012530416666666,62.00113416666667,4.187333333333333
2025-06-11,18.396874999999998,2.5462183333333335,10.208937916666667,14.113082083333333,71.58673083333333,10.945458333333333
2025-06-12,24.40833333333333,2.1969320833333335,7.181249583333333,10.54982875,80.65469208333333,13.923
2025-06-13,11.811458333333334,1.5555358333333336,7.08015125,9.465270416666668,71.41487791666667,6.635291666666667
2025-06-14,10.637500000000001,1.2176612500000001,6.262548333333334,8.129599583333333,73.84367416666667,7.0136666666666665
2025-06-15,5.417708333333334,1.0173516666666667,2.720126666666667,4.280044583333333,65.42916416666667,3.396333333333333
2025-06-16,11.542708333333332,1.5475129166666666,4.116481666666666,6.489299166666666,73.13270375,8.078875
2025-06-17,9.448958333333334,1.2730254166666668,3.729684583333333,5.6816275,72.91650458333334,6.4907916666666665
2025-06-18,7.6781250000000005,2.3612658333333334,7.599532916666667,11.220091250000001,53.582467083333334,4.101833333333333
2025-06-19,10.797916666666666,2.520515,6.88360625,10.748339583333333,54.84086666666666,5.743875
2025-06-20,19.85625,1.3291108333333332,9.3806675,11.418607083333333,103.25946041666667,10.729333333333335
2025-06-21,18.859375,1.7722320833333332,13.932269166666666,16.649653750000002,89.61940416666665,10.311583333333333
2025-06-22,8.480208333333334,0.7796070833333334,3.16764,4.3630225000000005,63.814587916666675,5.04225
2025-06-23,9.416666666666666,1.3945345833333336,2.8794470833333334,5.0177024999999995,57.318168750000005,3.220375
2025-06-24,5.757291666666667,2.740243913043478,5.893135652173913,10.094782173913044,47.06309043478261,2.6994583333333337
2025-06-25,4.1000000000000005,1.7956975000000002,4.203405416666667,6.956767916666667,48.40404208333334,1.987
2025-06-26,6.285416666666666,1.7962345833333335,4.0882875,6.842475,44.98848458333333,2.96975
2025-06-27,5.802083333333333,1.3633179166666667,3.10347625,5.193867083333333,48.57034875,2.781125
2025-06-28,4.052083333333333,1.0629904166666666,2.2738375,3.9037337500000002,43.74047958333333,2.0490416666666667
2025-06-29,15.327083333333334,2.050716086956522,5.240316521739131,8.384701304347827,56.775587083333335,7.177666666666667
2025-06-30,13.382291666666667,2.404912083333333,9.780841666666667,13.4683225,55.28158333333334,5.8137083333333335
2025-07-01,9.278125000000001,2.0986425,5.584690416666667,8.80256375,60.600677499999996,4.304166666666666
2025-07-02,6.577083333333333,3.5984087500000004,9.084222500000001,14.601703333333333,53.57553791666667,3.253833333333333
2025-07-03,4.739583333333333,1.6369013043478262,3.698307826086957,6.208186956521739,51.152105652173915,2.067625
2025-07-04,8.629166666666666,1.1542295833333334,3.10937375,4.8791649999999995,55.357115416666666,4.5136666666666665
2025-07-05,3.85,1.0487616666666666,2.2214758333333333,3.829552916666666,45.95792291666667,1.7689166666666667
2025-07-06,5.785416666666666,1.74044625,3.6529141666666667,6.321560000000001,46.99873708333333,2.8695
2025-07-07,9.397916666666665,2.8618433333333333,8.553521250000001,12.941622916666667,52.97059166666667,4.135291666666666
2025-07-08,15.123958333333334,3.7445041666666667,8.562992916666667,14.304484166666667,46.39586875,5.926749999999999
2025-07-09,3.9114583333333335,2.2610504166666665,5.541607916666667,9.008502083333333,41.71428916666667,1.6519166666666667
2025-07-10,6.732291666666666,3.8955812499999998,9.957700416666666,15.930840833333335,35.28647208333333,3.155416666666667
2025-07-11,6.713541666666667,3.0926383333333334,10.03428,14.776258333333333,48.73942958333333,3.361875
2025-07-12,5.6156250000000005,2.583493333333333,6.0947120833333335,10.056015,40.74623583333334,3.73625
2025-07-13,6.797916666666667,1.5996525000000001,7.176587916666667,9.629355416666668,47.497659999999996,4.669833333333333
2025-07-14,11.979166666666666,2.3966541666666665,5.5921650000000005,9.266980416666668,53.92686333333333,7.122625
2025-07-15,7.564583333333334,2.075852916666667,6.255323333333333,9.438251666666668,42.695507916666664,3.3775
2025-07-16,9.104166666666666,3.1659441666666663,9.099890416666666,13.954266250000002,48.318809583333326,4.5755
2025-07-17,13.00625,3.1660858333333333,9.877491666666666,14.732088333333332,51.45441374999999,6.583208333333332
2025-07-18,10.591666666666667,3.568587916666667,12.459740833333333,17.931499583333334,41.064993333333334,6.4525
2025-07-19,12.434375000000001,3.623314347826087,10.54749304347826,16.103164782608697,32.08295875,9.187375000000001
2025-07-20,16.980208333333334,2.2236208333333334,9.082122916666668,12.491627916666665,,10.834333333333333
